beneficiary_id,scheme,district,bank_account,transaction_date,amount,is_fraud
BEN01180,Scholarship,District D,ACC8471762590,2024-12-30,5002.97,0
BEN01184,Widow Pension,District E,ACC2158638062,2024-12-30,2498.77,0
BEN01968,Old Age Pension,District C,ACC3891796055,2024-12-30,1996.4,0
BEN00209,Old Age Pension,District B,ACC6587537178,2024-12-30,1994.16,0
BEN01965,Old Age Pension,District B,ACC8001729836,2024-12-30,2005.7,0
BEN01190,Disability Pension,District E,ACC2654584280,2024-12-30,3009.17,0
BEN01191,Disability Pension,District D,ACC6548442140,2024-12-30,2996.95,0
BEN00545,Widow Pension,District B,ACC1091729577,2024-12-30,2494.71,0
BEN01551,Old Age Pension,District D,ACC1939777262,2024-12-30,2006.13,0
BEN00543,Scholarship,District B,ACC2952996248,2024-12-30,5003.59,0
BEN00542,Disability Pension,District C,ACC7004964045,2024-12-30,3001.71,0
BEN00416,Old Age Pension,District A,ACC1521521078,2024-12-30,1998.76,0
BEN00207,Widow Pension,District C,ACC9333798503,2024-12-30,2509.72,0
BEN00367,Scholarship,District B,ACC2250949136,2024-12-30,5005.07,0
BEN00546,Old Age Pension,District E,ACC8674224347,2024-12-30,2005.79,0
BEN01403,Scholarship,District C,ACC8309221034,2024-12-30,4994.83,0
BEN00410,Disability Pension,District C,ACC7981077394,2024-12-30,2992.7,0
BEN00156,Disability Pension,District A,ACC9986353481,2024-12-30,2998.06,0
BEN01164,Old Age Pension,District D,ACC1230624431,2024-12-30,2005.41,0
BEN00402,Disability Pension,District E,ACC3362646960,2024-12-30,3005.78,0
BEN01958,Old Age Pension,District D,ACC2424706705,2024-12-30,1997.24,0
BEN00563,Disability Pension,District A,ACC9776185998,2024-12-30,3002.13,0
BEN01959,Disability Pension,District C,ACC1375899416,2024-12-30,2985.71,0
BEN00562,Disability Pension,District B,ACC3163970710,2024-12-30,3001.23,0
BEN00362,Old Age Pension,District A,ACC3836517266,2024-12-30,2006.18,0
BEN00560,Widow Pension,District E,ACC8636525027,2024-12-30,2501.53,0
BEN00021,Old Age Pension,District C,ACC7887950851,2024-12-30,1999.86,0
BEN01962,Scholarship,District D,ACC3396953414,2024-12-30,5002.31,0
BEN00154,Old Age Pension,District B,ACC7393195616,2024-12-30,2002.04,0
BEN01563,Scholarship,District E,ACC6591038760,2024-12-30,5001.58,0
BEN00406,Scholarship,District D,ACC5243939720,2024-12-30,4999.83,0
BEN00407,Widow Pension,District E,ACC7625389037,2024-12-30,2498.85,0
BEN01963,Scholarship,District E,ACC6405851839,2024-12-30,5001.82,0
BEN01175,Disability Pension,District D,ACC4427620889,2024-12-30,2998.44,0
BEN00555,Widow Pension,District B,ACC1225052083,2024-12-30,2502.5,0
BEN01404,Scholarship,District E,ACC9943959352,2024-12-30,5003.12,0
BEN01560,Disability Pension,District C,ACC8991514523,2024-12-30,2995.1,0
BEN01547,Disability Pension,District C,ACC3420671425,2024-12-30,3009.47,0
BEN01420,Old Age Pension,District C,ACC5998623100,2024-12-30,1991.52,0
BEN00473,Widow Pension,District A,ACC8690256784,2024-12-30,2506.38,1
BEN00535,Scholarship,District C,ACC9730449971,2024-12-30,4998.97,0
BEN00018,Widow Pension,District B,ACC5693307665,2024-12-30,2490.33,0
BEN01390,Scholarship,District D,ACC9533595495,2024-12-30,5006.87,0
BEN00534,Disability Pension,District A,ACC9381721143,2024-12-30,53524.71,1
BEN00017,Widow Pension,District E,ACC2445662585,2024-12-30,2499.58,0
BEN00368,Disability Pension,District B,ACC6289150149,2024-12-30,3001.21,0
BEN00538,Old Age Pension,District D,ACC5082603360,2024-12-30,1998.8,0
BEN01973,Widow Pension,District B,ACC5750815980,2024-12-30,2499.67,0
BEN01396,Disability Pension,District B,ACC4308701294,2024-12-30,2998.15,0
BEN00158,Old Age Pension,District C,ACC5310195918,2024-12-30,2003.25,0
BEN00423,Disability Pension,District E,ACC8372755146,2024-12-30,2999.62,0
BEN01972,Disability Pension,District B,ACC5606736607,2024-12-30,3003.77,0
BEN00161,Old Age Pension,District D,ACC8478529823,2024-12-30,2000.65,0
BEN01977,Disability Pension,District B,ACC3035761595,2024-12-30,3003.8,0
BEN01546,Widow Pension,District A,ACC8303853049,2024-12-30,2492.07,0
BEN00533,Old Age Pension,District A,ACC7243352390,2024-12-30,2000.98,0
BEN01429,Disability Pension,District B,ACC2546720356,2024-12-30,3000.67,0
BEN01421,Old Age Pension,District E,ACC9388140708,2024-12-30,1992.43,0
BEN00270,Scholarship,District A,ACC5646751885,2024-12-31,5005.35,0
BEN01427,Disability Pension,District D,ACC5569295400,2024-12-31,2999.1,0
BEN00795,Disability Pension,District E,ACC6804850108,2024-12-31,2991.1,0
BEN00922,Old Age Pension,District D,ACC3893976444,2024-12-31,2001.29,0
BEN00841,Widow Pension,District C,ACC8598503901,2024-12-31,2489.9,0
BEN00944,Old Age Pension,District E,ACC7915226263,2024-12-31,2000.36,0
BEN01809,Scholarship,District D,ACC6566372886,2024-12-31,5002.65,0
BEN01379,Scholarship,District D,ACC1361845490,2024-12-31,5004.85,0
BEN01331,Scholarship,District B,ACC2941289685,2024-12-31,5003.22,0
BEN00149,Widow Pension,District A,ACC5871743247,2024-12-31,2502.7,0
BEN01724,Scholarship,District B,ACC9579064478,2024-12-31,5007.17,0
BEN00918,Widow Pension,District C,ACC7581349462,2024-12-31,2504.65,0
BEN01801,Old Age Pension,District E,ACC9302705838,2024-12-31,2006.86,0
BEN01725,Scholarship,District E,ACC7092693247,2024-12-31,5004.21,0
BEN01333,Widow Pension,District B,ACC6880115912,2024-12-31,2511.15,0
BEN00801,Scholarship,District A,ACC3918046336,2024-12-31,5012.07,0
BEN00946,Old Age Pension,District B,ACC7691931213,2024-12-31,2001.33,0
BEN00802,Old Age Pension,District D,ACC5092199300,2024-12-31,1999.46,0
BEN01405,Widow Pension,District D,ACC3645901955,2024-12-31,2500.69,0
BEN00269,Disability Pension,District E,ACC8868054898,2024-12-31,3006.33,0
BEN01387,Widow Pension,District B,ACC1484230338,2024-12-31,2496.93,0
BEN01385,Widow Pension,District A,ACC5100282913,2024-12-31,2503.93,0
BEN01314,Scholarship,District A,ACC5269015757,2024-12-31,5000.84,0
BEN00937,Old Age Pension,District D,ACC3965676060,2024-12-31,2001.07,0
BEN01473,Scholarship,District A,ACC5141285960,2024-12-31,4990.41,0
BEN00844,Old Age Pension,District D,ACC3758823240,2024-12-31,1995.58,0
BEN01431,Old Age Pension,District C,ACC2579206999,2024-12-31,2005.42,0
BEN01411,Scholarship,District E,ACC8295757364,2024-12-31,5003.06,0
BEN00788,Widow Pension,District C,ACC7637761996,2024-12-31,2494.94,0
BEN00941,Old Age Pension,District B,ACC7551874474,2024-12-31,1999.2,0
BEN00789,Disability Pension,District B,ACC2379592595,2024-12-31,3002.99,0
BEN01320,Widow Pension,District B,ACC1408988968,2024-12-31,2509.43,0
BEN00081,Widow Pension,District B,ACC1965067727,2024-12-31,2503.39,0
BEN01321,Disability Pension,District C,ACC8669484644,2024-12-31,2999.93,0
BEN00943,Old Age Pension,District E,ACC8272725281,2024-12-31,94116.26,1
BEN01412,Old Age Pension,District E,ACC4635552887,2024-12-31,1990.14,0
BEN01340,Disability Pension,District C,ACC3482206102,2024-12-31,3014.01,0
BEN00141,Old Age Pension,District E,ACC9303285822,2024-12-31,1994.82,0
BEN01328,Scholarship,District B,ACC8199372599,2024-12-31,5004.46,0
BEN00790,Scholarship,District D,ACC5638860656,2024-12-31,4991.78,0
BEN00162,Widow Pension,District C,ACC1041531046,2024-12-31,2492.07,0
BEN00078,Disability Pension,District E,ACC8086172302,2024-12-31,3001.13,0
BEN00155,Scholarship,District A,ACC4633987776,2024-12-31,5004.33,0
BEN01796,Disability Pension,District B,ACC5751366455,2024-12-31,3002.09,0
BEN00873,Old Age Pension,District E,ACC8380312396,2024-12-31,1991.17,0
BEN01726,Widow Pension,District E,ACC9741628563,2024-12-31,2507.33,0
BEN00891,Disability Pension,District E,ACC2515672889,2024-12-31,3009.27,0
BEN01743,Disability Pension,District C,ACC3149533961,2024-12-31,3002.19,0
BEN00284,Scholarship,District E,ACC8588769565,2024-12-31,4994.99,0
BEN00072,Old Age Pension,District A,ACC1248786714,2024-12-31,1997.86,0
BEN01760,Widow Pension,District A,ACC9441018790,2024-12-31,2501.63,0
BEN01747,Old Age Pension,District A,ACC2965254350,2024-12-31,1997.29,0
BEN01366,Disability Pension,District D,ACC5883933127,2024-12-31,2997.92,0
BEN00069,Scholarship,District D,ACC1083651970,2024-12-31,5007.47,0
BEN00885,Old Age Pension,District A,ACC7505693643,2024-12-31,1991.09,0
BEN00146,Disability Pension,District C,ACC8316648259,2024-12-31,3005.28,0
BEN01758,Disability Pension,District D,ACC8015775567,2024-12-31,2994.45,0
BEN00824,Widow Pension,District B,ACC2941508568,2024-12-31,2493.47,0
BEN00879,Old Age Pension,District E,ACC6443749394,2024-12-31,1999.53,0
BEN01361,Scholarship,District A,ACC1304205279,2024-12-31,4989.47,0
BEN01446,Widow Pension,District A,ACC5215140451,2024-12-31,2500.62,0
BEN00298,Old Age Pension,District C,ACC9421518487,2024-12-31,1999.77,0
BEN01752,Scholarship,District D,ACC3725152347,2024-12-31,5000.53,0
BEN01442,Widow Pension,District C,ACC9924456994,2024-12-31,2502.67,0
BEN01362,Old Age Pension,District C,ACC2645272822,2024-12-31,1997.88,0
BEN01398,Widow Pension,District A,ACC1290050198,2024-12-31,2500.15,0
BEN01364,Widow Pension,District A,ACC6640801643,2024-12-31,2500.21,0
BEN00287,Old Age Pension,District D,ACC9410288290,2024-12-31,1996.01,0
BEN00874,Scholarship,District D,ACC8991977937,2024-12-31,5002.78,0
BEN01741,Scholarship,District D,ACC5600836559,2024-12-31,5004.08,0
BEN01345,Disability Pension,District E,ACC9409682410,2024-12-31,2990.95,0
BEN00268,Disability Pension,District C,ACC6923301988,2024-12-31,2999.17,0
BEN01739,Disability Pension,District B,ACC4655935832,2024-12-31,2998.38,0
BEN01456,Scholarship,District A,ACC2761091683,2024-12-31,5006.75,0
BEN00171,Old Age Pension,District E,ACC5736462531,2024-12-31,1992.44,0
BEN01795,Scholarship,District C,ACC5800633419,2024-12-31,4991.63,0
BEN00297,Disability Pension,District E,ACC5748253283,2024-12-31,2999.26,0
BEN01768,Disability Pension,District D,ACC7823288650,2024-12-31,2993.3,0
BEN01779,Widow Pension,District A,ACC4152835101,2024-12-31,2491.08,0
BEN01730,Scholarship,District D,ACC7473868020,2024-12-31,4998.61,0
BEN01350,Widow Pension,District E,ACC1710924824,2024-12-31,172551.63,1
BEN00908,Disability Pension,District C,ACC6986770879,2024-12-31,3005.48,0
BEN01395,Scholarship,District C,ACC8570850267,2024-12-31,5000.3,0
BEN00153,Disability Pension,District D,ACC8377088167,2024-12-31,3001.85,0
BEN01437,Old Age Pension,District B,ACC1644608746,2024-12-31,1994.57,0
BEN01401,Disability Pension,District E,ACC7470843264,2024-12-31,3005.64,0
BEN01735,Widow Pension,District C,ACC2525930586,2024-12-31,2497.68,0
BEN01737,Disability Pension,District A,ACC6717963562,2024-12-31,3003.51,0
BEN00301,Old Age Pension,District D,ACC2870403050,2024-12-31,1985.52,0
BEN01418,Old Age Pension,District B,ACC4040409964,2024-12-31,2000.69,0
BEN00898,Disability Pension,District B,ACC8419590655,2024-12-31,2997.37,0
BEN00897,Widow Pension,District C,ACC9085085822,2024-12-31,2497.82,0
BEN00819,Old Age Pension,District D,ACC3412365931,2024-12-31,1997.89,0
BEN00164,Scholarship,District B,ACC3343292475,2024-12-31,4994.88,0
BEN01419,Old Age Pension,District C,ACC4012917912,2024-12-31,1988.74,0
BEN01371,Disability Pension,District B,ACC4102821948,2024-12-31,3002.35,0
BEN01399,Old Age Pension,District D,ACC2126077199,2024-12-31,2000.59,0
BEN01430,Old Age Pension,District E,ACC3434757387,2024-12-31,1992.29,0
BEN00995,Old Age Pension,District B,ACC5898890707,2024-12-31,2001.53,0
BEN01704,Disability Pension,District B,ACC1036351450,2024-12-31,2994.77,0
BEN01619,Old Age Pension,District A,ACC8134112721,2024-12-31,2005.78,0
BEN01537,Scholarship,District D,ACC5183211669,2024-12-31,4998.36,0
BEN01214,Scholarship,District A,ACC9455610447,2024-12-31,5001.72,0
BEN01093,Disability Pension,District E,ACC1065857791,2024-12-31,2990.72,0
BEN00105,Scholarship,District D,ACC4965395580,2024-12-31,4990.19,0
BEN01100,Disability Pension,District B,ACC6837975356,2024-12-31,3002.21,0
BEN01210,Old Age Pension,District C,ACC5879617459,2024-12-31,1994.9,0
BEN01614,Scholarship,District C,ACC1857596764,2024-12-31,5002.52,0
BEN00230,Scholarship,District D,ACC7852415525,2024-12-31,5006.62,0
BEN01612,Widow Pension,District D,ACC2836553621,2024-12-31,2494.52,0
BEN00106,Scholarship,District E,ACC3363629219,2024-12-31,4992.11,0
BEN01209,Old Age Pension,District D,ACC6732648420,2024-12-31,1998.95,0
BEN00204,Widow Pension,District C,ACC4642197907,2024-12-31,2505.13,0
BEN01207,Scholarship,District D,ACC7958672456,2024-12-31,5003.63,0
BEN00123,Disability Pension,District C,ACC1245522987,2024-12-31,3009.84,0
BEN01088,Widow Pension,District C,ACC3589530484,2024-12-31,2495.51,0
BEN01543,Old Age Pension,District C,ACC7839819230,2024-12-31,1992.41,0
BEN01620,Old Age Pension,District E,ACC9981364488,2024-12-31,1996.37,0
BEN01535,Scholarship,District E,ACC7568861677,2024-12-31,4991.92,0
BEN01524,Old Age Pension,District A,ACC3258354191,2024-12-31,1998.35,0
BEN01067,Disability Pension,District D,ACC9470922075,2024-12-31,2997.85,0
BEN01068,Old Age Pension,District B,ACC8178361487,2024-12-31,1999.15,0
BEN00101,Scholarship,District A,ACC2067970820,2024-12-31,4999.7,0
BEN01630,Disability Pension,District A,ACC9958044697,2024-12-31,3006.09,0
BEN01231,Widow Pension,District C,ACC3334938378,2024-12-31,2493.56,0
BEN01075,Old Age Pension,District C,ACC8755749566,2024-12-31,1999.56,0
BEN01077,Old Age Pension,District E,ACC7710396573,2024-12-31,1997.85,0
BEN00199,Disability Pension,District E,ACC2094024844,2024-12-31,3003.6,0
BEN00126,Scholarship,District A,ACC1798112150,2024-12-31,4995.95,0
BEN01080,Disability Pension,District A,ACC6338036681,2024-12-31,2997.15,0
BEN00235,Widow Pension,District D,ACC7333678472,2024-12-31,2499.6,0
BEN01222,Old Age Pension,District A,ACC3975704877,2024-12-31,1992.63,0
BEN01623,Widow Pension,District C,ACC9098129449,2024-12-31,2494.37,0
BEN01533,Old Age Pension,District C,ACC8638763775,2024-12-31,1999.2,0
BEN00202,Disability Pension,District B,ACC3880327491,2024-12-31,2991.82,0
BEN01608,Scholarship,District A,ACC5508149905,2024-12-31,5005.99,0
BEN00784,Scholarship,District B,ACC4440904834,2024-12-31,5001.75,0
BEN01112,Widow Pension,District A,ACC8236361108,2024-12-31,2500.36,0
BEN01585,Scholarship,District C,ACC3968050530,2024-12-31,4999.85,1
BEN01143,Disability Pension,District B,ACC4641561499,2024-12-31,3003.8,0
BEN01584,Scholarship,District A,ACC1005502537,2024-12-31,4994.68,0
BEN00219,Disability Pension,District A,ACC1104906255,2024-12-31,2997.76,0
BEN01582,Old Age Pension,District D,ACC2139078760,2024-12-31,2009.71,0
BEN01174,Old Age Pension,District D,ACC7951902330,2024-12-31,2001.65,0
BEN01149,Old Age Pension,District C,ACC9630522755,2024-12-31,1997.41,0
BEN01150,Old Age Pension,District E,ACC1736086849,2024-12-31,2003.66,0
BEN00213,Disability Pension,District E,ACC7292076361,2024-12-31,3001.68,0
BEN01568,Disability Pension,District C,ACC6048096802,2024-12-31,3002.24,0
BEN01166,Old Age Pension,District E,ACC4602080228,2024-12-31,2008.37,0
BEN01569,Scholarship,District D,ACC8252045593,2024-12-31,4996.58,0
BEN00115,Widow Pension,District A,ACC9526836552,2024-12-31,2498.52,0
BEN00214,Disability Pension,District D,ACC5659161352,2024-12-31,3004.7,0
BEN01163,Scholarship,District D,ACC9479654136,2024-12-31,4998.56,0
BEN01177,Widow Pension,District B,ACC5647317872,2024-12-31,2491.4,0
BEN01141,Old Age Pension,District A,ACC3426665919,2024-12-31,1996.19,0
BEN01178,Disability Pension,District C,ACC5957341287,2024-12-31,2999.58,0
BEN01586,Old Age Pension,District B,ACC8441393731,2024-12-31,2001.45,0
BEN01113,Disability Pension,District E,ACC7999240863,2024-12-31,2997.41,1
BEN01115,Disability Pension,District B,ACC8709361138,2024-12-31,2999.42,0
BEN01548,Old Age Pension,District A,ACC2327372855,2024-12-31,2009.86,0
BEN00108,Scholarship,District C,ACC4590711152,2024-12-31,4991.22,0
BEN01193,Widow Pension,District A,ACC5201221330,2024-12-31,2502.78,0
BEN01555,Old Age Pension,District E,ACC4079223686,2024-12-31,2000.78,0
BEN01557,Disability Pension,District E,ACC1094115188,2024-12-31,2999.03,0
BEN01238,Old Age Pension,District A,ACC1045302356,2024-12-31,2000.87,0
BEN01558,Disability Pension,District A,ACC4939447721,2024-12-31,2992.02,0
BEN00223,Widow Pension,District E,ACC2047905204,2024-12-31,2504.91,0
BEN01592,Widow Pension,District A,ACC5993571693,2024-12-31,2505.94,0
BEN01132,Scholarship,District A,ACC9493209128,2024-12-31,4987.85,0
BEN00211,Disability Pension,District B,ACC2232285036,2024-12-31,3002.02,0
BEN01134,Disability Pension,District A,ACC8189916797,2024-12-31,2996.78,0
BEN01135,Disability Pension,District D,ACC4907446848,2024-12-31,3000.87,0
BEN01137,Scholarship,District B,ACC7556078550,2024-12-31,5011.14,0
BEN01131,Scholarship,District B,ACC1050899550,2024-12-31,4996.93,0
BEN00949,Old Age Pension,District E,ACC6469458472,2024-12-31,2001.22,0
BEN01240,Old Age Pension,District B,ACC3470617247,2024-12-31,2004.84,0
BEN01065,Disability Pension,District A,ACC4915196257,2024-12-31,3003.22,0
BEN01486,Disability Pension,District B,ACC6186758088,2024-12-31,2999.85,0
BEN01293,Old Age Pension,District E,ACC5336127859,2024-12-31,1995.07,0
BEN00983,Old Age Pension,District A,ACC5031086659,2024-12-31,2001.93,0
BEN00184,Old Age Pension,District C,ACC7271954644,2024-12-31,1994.46,0
BEN00185,Old Age Pension,District D,ACC1977515194,2024-12-31,2003.61,0
BEN01681,Scholarship,District D,ACC2071552532,2024-12-31,5011.6,0
BEN01493,Scholarship,District D,ACC6822870815,2024-12-31,5002.93,0
BEN01287,Scholarship,District B,ACC6942989052,2024-12-31,4994.66,0
BEN01679,Scholarship,District B,ACC4577406847,2024-12-31,5000.56,0
BEN01284,Disability Pension,District C,ACC6081137534,2024-12-31,2999.33,0
BEN01497,Widow Pension,District A,ACC2073108894,2024-12-31,2497.51,0
BEN01280,Scholarship,District B,ACC9953941533,2024-12-31,4994.52,0
BEN00090,Widow Pension,District D,ACC6317189421,2024-12-31,2499.02,0
BEN00188,Disability Pension,District C,ACC6704841644,2024-12-31,3004.0,0
BEN01503,Disability Pension,District A,ACC8832617672,2024-12-31,3003.66,0
BEN00976,Widow Pension,District E,ACC4949801453,2024-12-31,2494.5,0
BEN01004,Old Age Pension,District D,ACC9856756553,2024-12-31,2002.55,0
BEN01301,Widow Pension,District C,ACC4268713302,2024-12-31,2491.1,0
BEN00973,Disability Pension,District B,ACC3465883999,2024-12-31,2998.9,0
BEN00951,Widow Pension,District B,ACC8809871735,2024-12-31,2500.54,0
BEN01312,Old Age Pension,District B,ACC7226553010,2024-12-31,1997.39,0
BEN01476,Disability Pension,District B,ACC1737620005,2024-12-31,3000.7,1
BEN01477,Widow Pension,District B,ACC6661014794,2024-12-31,2502.25,0
BEN00956,Widow Pension,District B,ACC7608141858,2024-12-31,2498.53,0
BEN01700,Old Age Pension,District C,ACC3910678913,2024-12-31,1996.26,0
BEN01699,Widow Pension,District B,ACC3780475472,2024-12-31,2497.4,0
BEN00957,Old Age Pension,District E,ACC8285000265,2024-12-31,1997.45,0
BEN01478,Scholarship,District C,ACC2168041588,2024-12-31,4998.64,0
BEN01696,Old Age Pension,District E,ACC2660286914,2024-12-31,2004.09,0
BEN01695,Widow Pension,District B,ACC2224363672,2024-12-31,2501.15,0
BEN00138,Disability Pension,District A,ACC5278201677,2024-12-31,2998.15,0
BEN00967,Scholarship,District E,ACC4990452762,2024-12-31,4998.46,0
BEN01482,Scholarship,District D,ACC6000952470,2024-12-31,4991.61,0
BEN01483,Old Age Pension,District A,ACC7296658772,2024-12-31,1992.4,0
BEN01688,Old Age Pension,District D,ACC1131267917,2024-12-31,1998.61,0
BEN00091,Widow Pension,District C,ACC8168204967,2024-12-31,2497.7,0
BEN00092,Scholarship,District B,ACC3030106617,2024-12-31,5004.12,0
BEN01014,Old Age Pension,District A,ACC3423086220,2024-12-31,2003.83,0
BEN01644,Old Age Pension,District E,ACC1541964762,2024-12-31,2004.14,0
BEN01048,Old Age Pension,District B,ACC4536306171,2024-12-31,1996.64,0
